"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"EXT_FUN_eabce0000000","External[eabce0000000]","External Function","<EXTERNAL>","Default","1","0"
"EXT_FUN_ead9b8000000","External[ead9b8000000]","External Function","<EXTERNAL>","Default","1","0"
"EXT_FUN_eada30000000","External[eada30000000]","External Function","<EXTERNAL>","Default","1","0"
"EXT_FUN_eb6da8000000","External[eb6da8000000]","External Function","<EXTERNAL>","Default","1","0"
"EXT_FUN_eb6dbc000000","External[eb6dbc000000]","External Function","<EXTERNAL>","Default","1","0"
"EXT_FUN_f10000000","External[f10000000]","External Function","<EXTERNAL>","Default","1","0"
"Reset","00000000","Function","Global","Imported","1","0"
"FUN_0000019c","0000019c","Function","Global","Default","1592","0"
"FUN_000001b4","000001b4","Function","Global","Default","1","0"
"FUN_00000404","00000404","Function","Global","Default","111","3"
"FUN_000005e4","000005e4","Function","Global","Default","45","3"
"FUN_000006f8","000006f8","Function","Global","Default","44","0"
"FUN_00000718","00000718","Function","Global","Default","22","0"
"FUN_00000738","00000738","Function","Global","Default","32","0"
"FUN_000008e0","000008e0","Function","Global","Default","19","0"
"FUN_00000e6c","00000e6c","Function","Global","Default","11","0"
"FUN_000010b4","000010b4","Function","Global","Default","15","0"
"FUN_00001200","00001200","Function","Global","Default","1","0"
"FUN_00001508","00001508","Function","Global","Default","4","0"
"FUN_00001630","00001630","Function","Global","Default","8","0"
"FUN_00001968","00001968","Function","Global","Default","10","2"
"FUN_00001b58","00001b58","Function","Global","Default","8","0"
"FUN_00001c70","00001c70","Function","Global","Default","12","0"
"FUN_00001dc4","00001dc4","Function","Global","Default","7","0"
"FUN_00001e68","00001e68","Function","Global","Default","2","0"
"FUN_00001ec8","00001ec8","Function","Global","Default","2","0"
"FUN_00001f78","00001f78","Function","Global","Default","2","0"
"FUN_00002028","00002028","Function","Global","Default","25","0"
"FUN_000020a0","000020a0","Function","Global","Default","4","0"
"FUN_000020e8","000020e8","Function","Global","Default","14","0"
"FUN_000020ec","000020ec","Function","Global","Default","1","0"
"FUN_00002140","00002140","Function","Global","Default","83","0"
"FUN_00002148","00002148","Function","Global","Default","2","3"
"FUN_00002150","00002150","Function","Global","Default","16","0"
"FUN_00002178","00002178","Function","Global","Default","5","0"
"FUN_00002180","00002180","Function","Global","Default","1","0"
"FUN_00002188","00002188","Function","Global","Default","1","0"
"FUN_000022a8","000022a8","Function","Global","Default","2","0"
"FUN_000022b4","000022b4","Function","Global","Default","3","3"
"FUN_000022c0","000022c0","Function","Global","Default","4","3"
"FUN_000022c8","000022c8","Function","Global","Default","3","0"
"FUN_000022d8","000022d8","Function","Global","Default","10","0"
"FUN_000022e0","000022e0","Function","Global","Default","3","0"
"FUN_000023f8","000023f8","Function","Global","Default","3","0"
"FUN_00002438","00002438","Function","Global","Default","5","0"
"FUN_000024b0","000024b0","Function","Global","Default","2","0"
"FUN_00002528","00002528","Function","Global","Default","1","0"
"FUN_000025bc","000025bc","Function","Global","Default","2","0"
"FUN_0000265c","0000265c","Function","Global","Default","2531","0"
"FUN_000026b8","000026b8","Function","Global","Default","1","0"
"FUN_000026e4","000026e4","Function","Global","Default","1","0"
"FUN_00002714","00002714","Function","Global","Default","1","0"
"FUN_000027d8","000027d8","Function","Global","Default","6","0"
"FUN_00002a60","00002a60","Function","Global","Default","2","0"
"FUN_00002b50","00002b50","Function","Global","Default","3","0"
"FUN_00002bec","00002bec","Function","Global","Default","1","0"
"FUN_00002ca4","00002ca4","Function","Global","Default","2","0"
"FUN_00002e48","00002e48","Function","Global","Default","2","0"
"FUN_00003074","00003074","Function","Global","Default","1","0"
"FUN_00003194","00003194","Function","Global","Default","1","0"
"FUN_00003198","00003198","Function","Global","Default","5","0"
"FUN_000033e4","000033e4","Function","Global","Default","5","1"
"FUN_000033e8","000033e8","Function","Global","Default","4","0"
"FUN_00003490","00003490","Function","Global","Default","8","0"
"switchD","0000354c","Instruction Label","switchD_0000354c","Analysis","0","0"
"default","000035e0","Instruction Label","switchD_0000354c","Analysis","10","0"
"FUN_00003604","00003604","Function","Global","Default","1","0"
"FUN_0000372c","0000372c","Function","Global","Default","2","0"
"FUN_00003830","00003830","Function","Global","Default","6","0"
"FUN_00003910","00003910","Function","Global","Default","4","0"
"FUN_00003980","00003980","Function","Global","Default","42","0"
"FUN_00003af4","00003af4","Function","Global","Default","20","0"
"FUN_00003b78","00003b78","Function","Global","Default","63","0"
"FUN_00003b9c","00003b9c","Function","Global","Default","6","0"
"FUN_00003d80","00003d80","Function","Global","Default","6","0"
"FUN_00003de8","00003de8","Function","Global","Default","3","0"
"FUN_00003ebc","00003ebc","Function","Global","Default","179","0"
"FUN_00003ee4","00003ee4","Function","Global","Default","11","0"
"FUN_00003ef4","00003ef4","Function","Global","Default","8","0"
"FUN_00003fec","00003fec","Function","Global","Default","11","0"
"FUN_000041d4","000041d4","Function","Global","Default","1","0"
"FUN_0000467c","0000467c","Function","Global","Default","2","0"
"FUN_000047c4","000047c4","Function","Global","Default","1","0"
"FUN_000049f4","000049f4","Function","Global","Default","1","0"
"FUN_00004a50","00004a50","Function","Global","Default","1","0"
"FUN_00004c10","00004c10","Function","Global","Default","1","0"
"FUN_00004d04","00004d04","Function","Global","Default","2","0"
"FUN_00004f8c","00004f8c","Function","Global","Default","2","0"
"FUN_00005380","00005380","Function","Global","Default","5","0"
"FUN_000053d8","000053d8","Function","Global","Default","25","1"
"FUN_000053f8","000053f8","Function","Global","Default","10","0"
"FUN_0000540c","0000540c","Function","Global","Default","3","0"
"FUN_000054f4","000054f4","Function","Global","Default","79","0"
"FUN_00005590","00005590","Function","Global","Default","6","0"
"FUN_000055b4","000055b4","Function","Global","Default","1","0"
"FUN_000055f4","000055f4","Function","Global","Default","1","0"
"FUN_000063ec","000063ec","Function","Global","Default","1","0"
"FUN_00006440","00006440","Function","Global","Default","46","0"
"FUN_0000645c","0000645c","Function","Global","Default","30","0"
"FUN_000064b0","000064b0","Function","Global","Default","14","0"
"FUN_000064e4","000064e4","Function","Global","Default","2","0"
"FUN_00006720","00006720","Function","Global","Default","29","0"
"FUN_000068f8","000068f8","Function","Global","Default","37","0"
"FUN_00006918","00006918","Function","Global","Default","8","0"
"FUN_00006920","00006920","Function","Global","Default","1","0"
"FUN_00007270","00007270","Function","Global","Default","1","0"
"FUN_00007554","00007554","Function","Global","Default","16","0"
"FUN_00007568","00007568","Function","Global","Default","1","0"
"FUN_00007954","00007954","Function","Global","Default","2","0"
"FUN_0000799c","0000799c","Function","Global","Default","6","0"
"FUN_00007a50","00007a50","Function","Global","Default","28","0"
"FUN_00007a84","00007a84","Function","Global","Default","1","0"
"FUN_00007d0c","00007d0c","Function","Global","Default","1","0"
"FUN_00008554","00008554","Function","Global","Default","1","0"
"FUN_00008908","00008908","Function","Global","Default","1768","0"
"FUN_000089ec","000089ec","Function","Global","Default","3","0"
"FUN_00008d90","00008d90","Function","Global","Default","14","0"
"FUN_00008ef4","00008ef4","Function","Global","Default","1","0"
"FUN_0000903c","0000903c","Function","Global","Default","5","0"
"FUN_00009054","00009054","Function","Global","Default","2","0"
"FUN_000091dc","000091dc","Function","Global","Default","2","0"
"FUN_00009334","00009334","Function","Global","Default","2","0"
"FUN_00009484","00009484","Function","Global","Default","2","0"
"FUN_00009618","00009618","Function","Global","Default","2","0"
"FUN_00009698","00009698","Function","Global","Default","1","0"
"FUN_00009bf0","00009bf0","Function","Global","Default","1","0"
"FUN_00009f10","00009f10","Function","Global","Default","2","0"
"FUN_0000a220","0000a220","Function","Global","Default","1","0"
"FUN_0000a438","0000a438","Function","Global","Default","1","0"
"FUN_0000a5dc","0000a5dc","Function","Global","Default","3","0"
"FUN_0000a6cc","0000a6cc","Function","Global","Default","3","0"
"FUN_0000a6dc","0000a6dc","Function","Global","Default","1","0"
"FUN_0000a724","0000a724","Function","Global","Default","2","0"
"FUN_0000a7ac","0000a7ac","Function","Global","Default","1","0"
"FUN_0000a7fc","0000a7fc","Function","Global","Default","3","0"
"FUN_0000a824","0000a824","Function","Global","Default","2","0"
"switchD","0000aa64","Instruction Label","switchD_0000aa64","Analysis","0","0"
"switchD","0000ab50","Instruction Label","switchD_0000ab50","Analysis","0","0"
"switchD","0000abac","Instruction Label","switchD_0000abac","Analysis","0","0"
"default","0000ac28","Instruction Label","switchD_0000aa64","Analysis","7","0"
"FUN_0000ac7c","0000ac7c","Function","Global","Default","1","0"
"FUN_0000aca4","0000aca4","Function","Global","Default","1","0"
"FUN_0000accc","0000accc","Function","Global","Default","4","0"
"FUN_0000ad54","0000ad54","Function","Global","Default","8","0"
"FUN_0000ae5c","0000ae5c","Function","Global","Default","2","0"
"FUN_0000b080","0000b080","Function","Global","Default","6","0"
"FUN_0000b0cc","0000b0cc","Function","Global","Default","2","0"
"FUN_0000b13c","0000b13c","Function","Global","Default","1","0"
"FUN_0000b1a4","0000b1a4","Function","Global","Default","2","0"
"FUN_0000b208","0000b208","Function","Global","Default","5","0"
"FUN_0000b26c","0000b26c","Function","Global","Default","1","0"
"FUN_0000b2c8","0000b2c8","Function","Global","Default","1","0"
"FUN_0000b338","0000b338","Function","Global","Default","1","0"
"FUN_0000b394","0000b394","Function","Global","Default","1","0"
"FUN_0000b404","0000b404","Function","Global","Default","5","0"
"FUN_0000b460","0000b460","Function","Global","Default","1","0"
"FUN_0000b4d0","0000b4d0","Function","Global","Default","1","0"
"FUN_0000b52c","0000b52c","Function","Global","Default","1","0"
"FUN_0000b59c","0000b59c","Function","Global","Default","1","0"
"FUN_0000b5f4","0000b5f4","Function","Global","Default","1","0"
"FUN_0000b664","0000b664","Function","Global","Default","7","0"
"FUN_0000b6c0","0000b6c0","Function","Global","Default","1","0"
"FUN_0000b730","0000b730","Function","Global","Default","1","0"
"FUN_0000b78c","0000b78c","Function","Global","Default","1","0"
"FUN_0000b7fc","0000b7fc","Function","Global","Default","1","0"
"FUN_0000b858","0000b858","Function","Global","Default","1","0"
"FUN_0000b8cc","0000b8cc","Function","Global","Default","3","0"
"FUN_0000b93c","0000b93c","Function","Global","Default","1","0"
"FUN_0000b998","0000b998","Function","Global","Default","4","0"
"FUN_0000ba08","0000ba08","Function","Global","Default","2","0"
"FUN_0000ba74","0000ba74","Function","Global","Default","4","0"
"FUN_0000bae0","0000bae0","Function","Global","Default","1","0"
"FUN_0000bbb8","0000bbb8","Function","Global","Default","6","0"
"FUN_0000bc20","0000bc20","Function","Global","Default","5","0"
"FUN_0000bc94","0000bc94","Function","Global","Default","1","0"
"FUN_0000bcf4","0000bcf4","Function","Global","Default","1","0"
"FUN_0000bd64","0000bd64","Function","Global","Default","1","0"
"FUN_0000bdd4","0000bdd4","Function","Global","Default","1","0"
"FUN_0000be60","0000be60","Function","Global","Default","2","0"
"FUN_0000bee8","0000bee8","Function","Global","Default","3","0"
"FUN_0000bf70","0000bf70","Function","Global","Default","1","0"
"FUN_0000bff8","0000bff8","Function","Global","Default","8","0"
"FUN_0000c1a0","0000c1a0","Function","Global","Default","1","0"
"FUN_0000c26c","0000c26c","Function","Global","Default","16","0"
"FUN_0000c3ac","0000c3ac","Function","Global","Default","1","0"
"FUN_0000c3b8","0000c3b8","Function","Global","Default","1","0"
"FUN_0000c3c8","0000c3c8","Function","Global","Default","8","0"
"FUN_0000c440","0000c440","Function","Global","Default","9","0"
"FUN_0000c480","0000c480","Function","Global","Default","1","0"
"FUN_0000c610","0000c610","Function","Global","Default","1","0"
"FUN_0000c624","0000c624","Function","Global","Default","1","0"
"FUN_0000c648","0000c648","Function","Global","Default","2","0"
"FUN_0000c660","0000c660","Function","Global","Default","1","0"
"FUN_0000c68c","0000c68c","Function","Global","Default","4","0"
"FUN_0000c724","0000c724","Function","Global","Default","1","0"
"FUN_0000c7f0","0000c7f0","Function","Global","Default","1","0"
"FUN_0000c888","0000c888","Function","Global","Default","1","0"
"FUN_0000c9c0","0000c9c0","Function","Global","Default","2","0"
"FUN_0000cad0","0000cad0","Function","Global","Default","1","0"
"FUN_0000cc24","0000cc24","Function","Global","Default","4","0"
"FUN_0000cd60","0000cd60","Function","Global","Default","1","0"
"FUN_0000ce5c","0000ce5c","Function","Global","Default","1","0"
"FUN_0000cef4","0000cef4","Function","Global","Default","1","0"
"FUN_0000cf04","0000cf04","Function","Global","Default","2","0"
"FUN_0000cfe4","0000cfe4","Function","Global","Default","1","0"
"FUN_0000d03c","0000d03c","Function","Global","Default","2","0"
"FUN_0000d0d4","0000d0d4","Function","Global","Default","2","0"
"FUN_0000d244","0000d244","Function","Global","Default","1","0"
"FUN_0000d468","0000d468","Function","Global","Default","4","0"
"FUN_0000d4bc","0000d4bc","Function","Global","Default","3","0"
"FUN_0000d510","0000d510","Function","Global","Default","3","0"
"FUN_0000d8a4","0000d8a4","Function","Global","Default","1","0"
"FUN_0000da48","0000da48","Function","Global","Default","13","0"
"FUN_0000da8c","0000da8c","Function","Global","Default","1","0"
"FUN_0000dad8","0000dad8","Function","Global","Default","1","0"
"FUN_0000db1c","0000db1c","Function","Global","Default","1","0"
"FUN_0000dc48","0000dc48","Function","Global","Default","3","0"
"FUN_0000dd4c","0000dd4c","Function","Global","Default","1","0"
"FUN_0000ddb0","0000ddb0","Function","Global","Default","3","0"
"FUN_0000de34","0000de34","Function","Global","Default","1","0"
"FUN_0000de68","0000de68","Function","Global","Default","3","0"
"FUN_0000df1c","0000df1c","Function","Global","Default","1","0"
"switchD","0000df60","Instruction Label","switchD_0000df60","Analysis","0","0"
"default","0000e09c","Instruction Label","switchD_0000df60","Analysis","4","0"
"FUN_0000e0b0","0000e0b0","Function","Global","Default","1","0"
"FUN_0000e0c0","0000e0c0","Function","Global","Default","0","0"
"FUN_0000e190","0000e190","Function","Global","Default","0","0"
"FUN_0000e2a0","0000e2a0","Function","Global","Default","1","0"
"FUN_0000e460","0000e460","Function","Global","Default","1","0"
"FUN_0000e4fc","0000e4fc","Function","Global","Default","1","0"
"FUN_0000e544","0000e544","Function","Global","Default","1","0"
"FUN_0000e64c","0000e64c","Function","Global","Default","2","0"
"FUN_0000e674","0000e674","Function","Global","Default","1","0"
"FUN_0000e8ac","0000e8ac","Function","Global","Default","1","0"
"FUN_0000ea3c","0000ea3c","Function","Global","Default","1","0"
"FUN_0000ec34","0000ec34","Function","Global","Default","1","0"
"FUN_0000f09c","0000f09c","Function","Global","Default","1","0"
"FUN_0000f4c0","0000f4c0","Function","Global","Default","21","0"
"FUN_0000f5bc","0000f5bc","Function","Global","Default","1","0"
"FUN_0000f610","0000f610","Function","Global","Default","2","0"
"FUN_0000f730","0000f730","Function","Global","Default","1","0"
"FUN_0000fb3c","0000fb3c","Function","Global","Default","1","0"
"FUN_0000fb4c","0000fb4c","Function","Global","Default","1","0"
"FUN_0000fb5c","0000fb5c","Function","Global","Default","1","0"
"FUN_0000fb6c","0000fb6c","Function","Global","Default","1","0"
"FUN_0000fb7c","0000fb7c","Function","Global","Default","1","0"
"FUN_0000fbc4","0000fbc4","Function","Global","Default","7","0"
"FUN_0000fc08","0000fc08","Function","Global","Default","2","0"
"thunk_FUN_002a97a0","0000fc88","Thunk Function","Global","Default","12","0"
"FUN_0000fc8c","0000fc8c","Function","Global","Default","1","0"
"FUN_0000fcd8","0000fcd8","Function","Global","Default","50","0"
"thunk_FUN_002a4450","0000fde8","Thunk Function","Global","Default","4","0"
"FUN_0000fdec","0000fdec","Function","Global","Default","4","0"
"switchD","0000fe18","Instruction Label","switchD_0000fe18","Analysis","0","0"
